Gene.symbol	Gene.ID	adj.P.Val	logFC
LIM2	3982	0.000476910398737582	-0.378730887588434
STEAP4	79689	0.000477131416586229	-2.36042847671315
FSCN3	29999	0.000479018530143936	-0.430180371301587
		0.000479031319222945	-0.537961161206349
ACACB	32	0.000479399309748027	-0.834734899597502
		0.000479654417975117	-0.749782162795914
PRDM5	11107	0.000480840039848563	-0.807424779541948
NUDT12	83594	0.000480928154854186	1.13597659567914
GPC2	221914	0.000481179000491869	-0.549785870384349
SLC37A4	2542	0.000481255119708709	0.68222292606576
UBE2D2	7322	0.000481255119708709	-0.612991711497726
		0.00048218488227619	-0.779577299684806
		0.000482488990577241	0.777074840442182
RTN4	57142	0.000483062402954149	0.694817029716557
MUC20	200958	0.000483283754800566	-0.621961687138319
		0.000483565598307564	1.07219929697053
		0.000484963990422065	-0.76241483436508
SAAL1	113174	0.000487315123843374	0.953584069236965
		0.000487669561265587	-0.719609157226755
PIGB	9488	0.000487683497902449	-1.01421772214059
		0.000488330747817115	-0.72590722989796
SLC25A42	284439	0.000489227724754474	-0.5805846292585
PKI55	150967	0.000489540101122576	-0.739173056948981
MAP4K2	5871	0.000489790726667891	-0.637208921588435
SLFN5	162394	0.000489930726694273	-1.9525730842551
METTL7A	25840	0.000491233634320752	1.54507164191611
ATP6V1G2-DDX39B///ATP6V1G2	100532737///534	0.00049148795551623	-0.629573286800453
SLC45A4	57210	0.000491936788399877	-1.24039224998186
		0.000492631756523261	-0.597828115334463
RAP2C	57826	0.000492631756523261	-0.451914885793649
CXCL8	3576	0.000492631756523261	2.27787587822563
NACAD	23148	0.000492912866737245	-0.410780619121317
SERINC3	10955	0.000495359994596669	-0.423038115780042
PLCG1	5335	0.000496060691514903	-1.49156087751814
		0.000496060691514903	0.733090628831067
CD300E	342510	0.000496892374686576	1.21829878174376
MYO15B	80022	0.000499553713706438	0.667311622470526
CLEC17A	388512	0.000500436955414921	-1.16317404025397
IFNAR2	3455	0.000500436955414921	-0.826816976356004
		0.00050135749463843	2.40386364427552
		0.00050135749463843	-0.425893116692742
MIR186	406962	0.000502007508978848	-1.0320086744331
VAMP8	8673	0.000502087186114692	1.5466456908288
LMAN2L	81562	0.000502119689035664	0.87514180273923
		0.000502798175897998	0.636260269348075
TMCO3	55002	0.000502833758532924	0.617015173665536
AZIN1	51582	0.000504106801135923	0.716363532130391
ZFR	51663	0.000504901926587998	0.4566258429127
ST6GALNAC4	27090	0.000504904321460431	0.691792893459185
FBN1	2200	0.000504907887460853	1.02689979275964
ZSCAN22	342945	0.00050571332029871	-0.394518787764168
SLC9A8	23315	0.000507338482224898	-0.75255991818367
MRFAP1L1	114932	0.000508364868902889	-0.796778189098639
		0.000508926605580244	1.20777717562585
SLC35G5	83650	0.000510519308534217	-0.934999397527209
ST8SIA4	7903	0.000511059290050514	-1.18231907320748
GATAD2B	57459	0.000511247424519614	-0.811580444051016
CNR1	1268	0.000512737930254671	-0.582091552339001
C16orf46	123775	0.000513655700651066	0.425241084302724
L1CAM	3897	0.000513896699712846	-0.518328439176873
ASH2L	9070	0.000513896699712846	0.461855092743766
TNRC6A	27327	0.000513896699712846	-0.58740348781179
GPR171	29909	0.000514915111252861	-1.49654353714966
PSMG4	389362	0.000515096359817093	-0.496473649736962
OTUD1	220213	0.000516206396643731	-1.09752420261338
NDRG3	57446	0.000516206396643731	-0.811119876261904
KIAA0368	23392	0.000517951474970063	0.904872194850341
		0.000518333476630504	-0.784108359655328
		0.000518333476630504	-1.21196077044331
TARP	445347	0.000518949020369096	2.762019528678
NHS	4810	0.000519599580460752	-0.748340993706355
MIEF2	125170	0.000519934079822932	-0.382765413641721
IGFBP3	3486	0.000522997783201628	-0.570000201114508
HNRNPF	3185	0.000523530974859015	0.748022649196148
ACSM3	6296	0.000523562139249069	1.34182840996485
TXN2	25828	0.00052448710069515	0.572484128727892
GRN	2896	0.000524894870622607	1.17113571465307
SNORA14A	677801	0.000525338771218307	-1.17676515564285
TNRC18	84629	0.00052701333860904	0.539385659367351
TIFAB///DCANP1	497189///140947	0.000527089654086309	0.876507122787983
CD37	951	0.000527308676948139	-1.28341066445578
RPS6	6194	0.000527308676948139	0.900303229938777
BOP1	23246	0.000527600819368675	0.564305125968258
GDPD5	81544	0.000528360976439708	-0.62070442081292
S100A5	6276	0.000531111877832506	-0.562363193637187
SEPHS1	22929	0.000535558705997995	0.818201915931978
USP5	8078	0.000535652515564326	0.782156661640595
TRIP11	9321	0.000538172724969667	-0.645379543380951
CCDC92	80212	0.000539185298946943	-0.965245015590702
EDRF1	26098	0.000539487190108335	-0.388296989662129
TTC27	55622	0.000540259378900068	1.02587951371429
LYSMD2	256586	0.000540259378900068	-0.507437897106573
		0.000540665711086176	-0.576430411561223
ELOVL6	79071	0.000540745994190537	1.36442393570862
TBC1D9B	23061	0.000540997272401469	0.516441342143992
BOLA1	51027	0.000543482067158975	-0.600561473502268
ZBTB11-AS1	100009676	0.000543868470245203	-0.574472314005666
TIMM50	92609	0.000546732188683475	0.639517157487531
NDUFA2	4695	0.000546883761734492	-0.78833998890136
		0.000547583599252411	0.867999543376418
DNAJC21	134218	0.000548882623908199	0.612083997238099
		0.000550059326942647	0.695711659917237
TTC21A	199223	0.000552591436839745	-0.759317592436505
HERC2P9///HERC2P2///HERC2P3///HERC2	440248///400322///283755///8924	0.00055260008722483	0.865794957802721
LOC642846///DDX12P///DDX11	642846///440081///1663	0.000554880216062981	0.676810953835607
NAIF1	203245	0.000555230882524934	-0.506897391132654
LOC84843	84843	0.000555368432719727	-0.596696151368481
TRMT6	51605	0.000557441220475832	0.752257459489797
GTF2H1	2965	0.000557765482522966	-0.861249254482992
EEF1A1///EEF1A1	1915///1915	0.000558755847549974	0.496000356791386
CDC23	8697	0.000561759370447959	0.891376320866214
PSMB5	5693	0.000562030184180156	0.674350191289118
		0.000562030184180156	0.526224124803861
TMA7	51372	0.000562096118843251	-0.839092100155327
		0.000562212853758299	0.568181051149658
		0.000562407321490874	0.695252773921768
MYLK4	340156	0.000562419592952664	1.06880423038889
		0.000563424771681823	-0.872950862501134
SNORA33	594839	0.000563773667669796	1.16737386800567
		0.000563886212025563	-0.471136014374148
		0.000566948745059231	0.678446548218819
BCAR1	9564	0.000567895699130216	-0.418943556856007
ANAPC5	51433	0.000568513410619044	0.510525928731301
NDUFAB1	4706	0.000568682262724122	0.743183611803858
		0.000568844532719427	-0.504415433654194
SNRPD3	6634	0.000569259962498685	0.742122752377552
ASPRV1	151516	0.000569307497914233	-0.786292012049886
ABCC2	1244	0.000569307497914233	-0.624771264261902
PHYH	5264	0.000569307497914233	0.847488502252837
		0.000571221201232692	-0.727514171963718
NR1D1	9572	0.000572017927835895	-0.564270976986392
VPS13D	55187	0.000572017927835895	-0.452452679282309
LRRN3	54674	0.000574141280351533	-1.65730646989569
GATB	5188	0.000575716751045279	0.668357288306123
CTAGE5	4253	0.000576304743077173	-0.625754757390022
RAB19	401409	0.000577717379111941	-0.728084564386618
ITSN1	6453	0.000577717379111941	0.857610819911566
WBP11P1	441818	0.000578830109605047	-0.430740166180271
ESF1	51575	0.00058060926308411	1.07123883290136
		0.000581159150680287	-1.65446644952041
		0.000582588661552382	1.43586008885601
BTK	695	0.000583913764553844	1.92444569330839
		0.000585861502895947	-0.694741433894556
MBTPS2///MBTPS2	51360///51360	0.000586190646659837	0.773230732628119
WAS	7454	0.000588684950085223	-0.756878653024941
LHFP	10186	0.000589344617379171	1.15768512348413
DCUN1D2	55208	0.000589619093059849	0.489603687670063
		0.000589619093059849	-0.571624493446711
CR2	1380	0.000590947811187882	-1.70869761961905
		0.00059338932146767	0.550874885814062
ZSCAN9	7746	0.000596027255979965	0.776825031180275
ATP5L	10632	0.000596027255979965	0.592776764670072
C6orf1	221491	0.000596027255979965	-0.435101029266439
TRIM16	10626	0.00059702964478735	0.835035987751703
PREP	5550	0.000597215577737305	0.860389230837871
		0.000597215577737305	-0.370427174824261
		0.000600097103343934	-1.09147763125283
MYCBPAP	84073	0.000600776588494761	0.451632304306122
NPBWR1	2831	0.000600776588494761	0.403816484761904
		0.000605231173761546	-0.859971508765303
TMEM171	134285	0.00060531894177607	-0.560874615825394
		0.000606417039017788	-0.291012823839002
EPN2	22905	0.000606605535869194	-0.838372325844671
LINC00083	400797	0.000606769256453574	-0.434640726026077
CCDC13	152206	0.000607712549115574	-0.461910062193875
SCFD2	152579	0.000607712549115574	0.880381820368485
ZNF518B	85460	0.000608582061983151	-1.00598895017573
MRGBP	55257	0.000608698645451019	-0.537269127278913
ZBTB46	140685	0.000608719496982293	0.438259527256237
ALS2CR12	130540	0.000608903598226587	-1.03041014814059
		0.000609668721560497	0.682548062277784
SNORD116-6	100033418	0.000610026132985865	-1.52750541999206
		0.000610402097617585	-0.548498963675737
DGAT2	84649	0.000610471800564918	-1.19427166934127
		0.000611107982616699	0.98017119052381
DTNB	1838	0.000612088446587395	-0.547490513670065
		0.000612088446587395	-0.474756679210884
ERI3	79033	0.000612950460881541	0.501248424786853
MORF4L2	9643	0.000614507888431952	0.602146649068032
PKIA	5569	0.000614507888431952	-1.26951127691723
		0.000615392502681295	0.55157408227438
FAM86C1	55199	0.000618304637492358	0.628733179230162
ZNF124	7678	0.000619785610727145	0.965352848196145
ARL10	285598	0.000621650434955281	-0.62656538001927
SUMO3	6612	0.000621761011486601	0.596288060105449
ARRDC1-AS1	85026	0.000621761011486601	-0.640987295165529
IDH3A	3419	0.000621761011486601	1.03405824707483
		0.000625010141450852	0.663302047994335
SLC9A7	84679	0.000625454995901872	1.55865490605782
DCLRE1C	64421	0.000626617576514002	-0.577722017801587
IFIT1B	439996	0.000628181494080455	1.31557516144104
PELP1	27043	0.000628515209784652	0.489737586357147
ALDH7A1	501	0.000628855441369873	1.47577384555329
HTR7	3363	0.000628946057090046	0.646636005977324
KCNQ1	3784	0.000629753568302028	-0.731039164812922
		0.000629753568302028	-0.760152440845805
KLF5	688	0.000630850417237098	-0.666487970782311
		0.000630850417237098	-0.448630941979591
MCOLN2	255231	0.000631675414395076	-1.53531223872676
SMARCAD1	56916	0.000631675414395076	1.12036000613946
SLAIN2	57606	0.000631675414395076	-0.664991204175736
RPS2	6187	0.000632215198627492	0.770781100448986
GBP6	163351	0.000632482022525905	-0.684275575285711
TIFA	92610	0.000633096660521596	-1.00652925400453
HIST1H3D///HIST1H2AD	8351///3013	0.000635112644996847	0.887856514676882
BTN2A2	10385	0.00063577243935839	-0.681941482163267
MIR200B	406984	0.0006368059487551	-0.466868535062358
MAP3K10	4294	0.000637497702966589	-0.360646117472785
		0.000637688533048197	-0.935141668276643
PTMA///PTMA	5757///5757	0.000637851514920831	0.729889392190479
SEC31A	22872	0.000640112942898499	0.501012832467127
MMP24	10893	0.000641076980311688	-0.371444438238098
SORT1	6272	0.000641076980311688	2.03359403185034
PBK	55872	0.000641297111376153	1.09068761735828
ZBTB49	166793	0.000641689346263099	-0.563681682552151
		0.000641689346263099	0.708677286776647
		0.000641689346263099	-0.498544161747165
NAT10	55226	0.000641975738988684	1.11524123821429
SGPP2	130367	0.000644391062017452	-0.759405719834466
HNRNPU	3192	0.000644603481906585	0.790405661371882
		0.000645482623570818	1.17546958338436
RCAN3	11123	0.000645695414479614	-1.28463266063719
ZNF655	79027	0.000646900689883148	-0.434129498833333
VPS28	51160	0.000649257515395565	-0.55842801621315
		0.000649954506297461	-1.08759284573356
SH2B2	10603	0.000651546310453598	-1.01089353813152
C5	727	0.000651546310453598	1.01027506742857
SBNO2	22904	0.000651546310453598	-0.657765193437641
		0.000651855881532969	-1.10699939120294
HNRNPA0	10949	0.0006534926234463	0.627386115764174
ZMYM5	9205	0.000655302704089925	-1.08137207076417
CPAMD8	27151	0.000655302704089925	-0.52297791687755
		0.000655302704089925	-0.347603543545352
FDPS	2224	0.000655353731422047	0.604109476723358
SYNE4	163183	0.0006579705455484	-0.416938947052152
		0.0006579705455484	0.990247269434247
DNAJB5	25822	0.0006579705455484	-0.804941620646257
PPFIA1	8500	0.000658575692682064	-0.501707968234692
GIMAP2	26157	0.000664214535271072	-1.16977359424603
HIST1H2BC	8347	0.00066452668063168	1.25111786135488
STK10	6793	0.000665569742875393	-0.766789374783443
HELQ	113510	0.000667622828708252	-0.790324084098637
UBE2C	11065	0.000667964079761224	0.900353863897962
PARP1	142	0.000667964079761224	1.02490981018028
		0.000668396840941323	-0.425434728548752
RPL29	6159	0.000670013824140233	0.779006617336737
		0.000670605335869587	-0.636603977306121
GGA3	23163	0.000673941666680067	-0.497909647607707
		0.000674900562765926	-0.550804098295919
TNNC1	7134	0.00067584318994906	-0.432163276410428
ATP6V0E2	155066	0.000677991515791948	-0.640595985503402
CSTF1	1477	0.000679022209453982	-0.525341896820859
PLS1	5357	0.000679295012984671	0.947822235698414
COLGALT1	79709	0.000679419520209802	0.506527054844669
C6orf48///SVIL	50854///6840	0.000680764171809997	1.01477807871542
CAD	790	0.000681408014280388	0.644094979727892
SNED1	25992	0.00068241180020431	-0.564381009043085
ANXA11	311	0.000682678278725291	-0.567943805649659
ZNF235	9310	0.000685484871921308	-0.605346959912696
HBB	3043	0.000686094094975686	2.58584158079252
YPEL5	51646	0.000686798038320542	-0.994697128727886
		0.000688898213277317	1.05850621868368
FCRL1	115350	0.000691781604413626	-1.72493481668707
CIB1	10519	0.000691781604413626	-0.518209020002271
		0.000691781604413626	1.05424745093651
MPHOSPH6	10200	0.00069178292921885	1.08676033135715
DND1	373863	0.000691878501699945	0.934353600454653
		0.00069261236501049	-0.384125842342402
HEXIM2	124790	0.00069261236501049	-0.334753245899092
		0.000693549654625439	0.882022718845807
RN7SK///LINC01517	125050///101929218	0.000693549654625439	-0.170093695510193
		0.000695508723331055	0.518483336399102
CRACR2A	84766	0.000695627600175483	-0.841671429545354
RASSF4	83937	0.000697206815758519	1.48206074960771
RAB8A	4218	0.000697678979100423	0.549754222951245
UBA5	79876	0.000697721849534443	1.018950972839
PUS7	54517	0.000698123379725457	0.943217095605443
HGFAC	3083	0.000699375761051732	-0.423743896434241
PARD6B	84612	0.000700242419023234	-0.781234567517002
UPK1A-AS1	100862728	0.000701137349069081	-0.392954719738094
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	100132832///100101440///729453///441263///441259///5395///5387///5383///5382///5380///5379///729453///5387///5380///5379	0.000703371439245782	0.576442980327665
RPL36A-HNRNPH2///RPL36A	100529097///6173	0.000707705091778908	0.651424523412699
KRT23	25984	0.000707759772317199	-1.70672974562812
		0.000708601306999549	0.458699071791381
ASRGL1///ASRGL1	80150///80150	0.000709007965289178	1.1138214842483
		0.000709451469795389	-1.48955613694784
MKS1	54903	0.000709451469795389	0.688369483230162
DNAJC11	55735	0.000709451469795389	0.845062079260771
LGALS1	3956	0.000710888751684152	1.38464630884694
TADA2A	6871	0.000711369652743267	0.698743651373017
HTATSF1	27336	0.00071250075420235	0.973382417244903
		0.000714212791897258	-0.680254273121312
		0.000714347876651881	0.794837851183679
POPDC2	64091	0.000715104919080368	-0.509913199527209
C5orf17	439936	0.000717787418843431	-0.983329876968253
ST8SIA1	6489	0.000718306645515614	-1.02621137965646
C6orf47	57827	0.0007193684435291	-0.513872823259633
CYP21A1P///CYP21A2	1590///1589	0.000720470994368831	-0.371124421850339
		0.000720803283408906	0.677671570763044
CASP3	836	0.000720938982527117	0.652430324106578
PDCD11	22984	0.000725942139413945	0.730791597191611
CAMK4	814	0.000726467540215492	-2.06544402373923
PARK7	11315	0.000726467540215492	0.587339791782314
APOBEC3G	60489	0.000726467540215492	-1.18690883169615
SEPN1	57190	0.000726654551876426	0.59716258142631
PDCD1LG2	80380	0.000726746907658977	-0.650390403564626
NBR1	4077	0.000727249509569104	-0.816169258857142
OR5B21	219968	0.000728402676476751	-0.620103813519275
GTPBP10	85865	0.000728490787974046	-0.672122717975054
DCLRE1A	9937	0.000728898471622348	0.816486898946712
LOC100128816	100128816	0.000729213457442345	-0.737708551642855
		0.000729947585568897	1.12098556328118
		0.000730617222372181	-0.946153839370748
RHBDF2	79651	0.000731365086468936	-0.811817341407025
NOP14	8602	0.000731365086468936	0.800282565501139
ZNF818P	390963	0.000732327065249476	-0.698144263702947
NDE1	54820	0.000733296339800177	-0.805259429709748
CNOT3	4849	0.000733296339800177	-0.415531397681403
FAM25G///FAM25BP///FAM25C///FAM25A///AGAP11	100133093///100132929///644054///643161///119385	0.000733621534924842	-0.531818232274373
PROC	5624	0.000736450380239685	-0.567365394251699
		0.000738041733389247	1.20126893728686
ZNF419	79744	0.000738970149646507	-0.595970811367349
IFITM2	10581	0.00074126264486173	-1.29584264735487
SNORD116-9///SNORD116-8///SNORD116-7///SNORD116-5///SNORD116-3	100033421///100033420///100033419///100033417///100033415	0.00074126264486173	-1.94760251230498
		0.000741926301874596	-0.880728101112243
NMUR1	10316	0.000743114739131212	-0.493743088201812
SMAD4	4089	0.000745476502021514	-0.453961812959182
CLIP1	6249	0.000746050092939438	-0.629943748045349
CXCL12	6387	0.000746562996404708	0.758510081056693
LDLRAP1	26119	0.000747112907361874	-1.36824102301021
DKFZp779M0652	374387	0.000747112907361874	-0.450623609178002
STARD13	90627	0.000747112907361874	0.65779352518254
PABPC1	26986	0.000747212899463254	0.530866638190481
TBC1D22A	25771	0.000748178882349047	-0.517959014597504
FAAH2	158584	0.000749983921091546	-0.898774884968254
